Unnamed: 0,realSum,room_type,room_private,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm
446,127.62078395624432,Private room,True,2.0,False,9.0,100.0,1,2.189256869075193,0.4392902858775209,10.020242863134763,5.618052232821453
447,139.30766893392237,Entire home/apt,False,3.0,True,10.0,97.0,1,10.953895901668409,2.7920358742512907,1.6873784399352745,0.7687089614140139
448,179.51055325713486,Entire home/apt,False,4.0,False,10.0,98.0,1,3.935911161731692,0.7222984913734698,4.193040147668736,2.091039476927168
449,197.27461842320548,Entire home/apt,False,2.0,False,10.0,96.0,1,3.12895924004651,0.5384103738791833,5.4019277558621965,2.5757611856574605
450,120.84239066919103,Entire home/apt,False,2.0,False,9.0,92.0,0,3.5790502678850844,0.3486195477378491,5.660082323526387,2.494842177850965
451,179.74429095668842,Entire home/apt,False,4.0,True,10.0,95.0,2,2.62480327475818,0.3649320634256208,6.009085583372382,3.050224656757692
452,208.72776570133,Private room,True,2.0,False,10.0,99.0,1,2.671960897067158,0.3322216146212309,5.758426841270993,2.937582058641361
453,176.238225463385,Entire home/apt,False,3.0,False,9.0,89.0,1,2.906130297794345,0.3419072963169072,7.595788953502211,3.738457559609537
454,208.72776570133,Entire home/apt,False,6.0,False,9.0,87.0,2,2.3530440245386544,1.0564041924440952,6.3353234770908,3.192025785524909
455,233.27022415445387,Entire home/apt,False,4.0,False,10.0,90.0,1,1.7502854088928248,0.532344379596082,12.55270885242635,6.956142866720729
456,212.23383119463335,Entire home/apt,False,5.0,False,8.0,85.0,1,1.6704453840884372,0.4850051057210193,8.259191392134785,4.281516562592496
457,170.62852067409955,Entire home/apt,False,2.0,False,10.0,95.0,1,1.92152981808472,0.3758294364437533,10.37427391785001,5.1642137759121685
458,125.04966926115516,Private room,True,2.0,False,8.0,86.0,1,2.697710262310605,0.3739240745828172,6.058051923270156,3.1643114163065422
459,161.2790126919571,Private room,True,4.0,True,10.0,97.0,1,5.99064189473362,1.0790916652624878,2.950746519092582,1.3678634089342423
460,274.87553467498776,Entire home/apt,False,4.0,False,9.0,85.0,1,0.5252113576006944,0.3098126923596321,16.67410717889389,9.817055163946842
461,226.25809316784705,Entire home/apt,False,4.0,True,10.0,94.0,1,3.2649977006750155,0.7419874760339595,5.888539095207422,2.937642688493245
462,117.10258747633408,Private room,True,2.0,False,10.0,98.0,1,3.3174165624971854,0.6237989160634793,6.919876879506639,3.137903125252093
463,125.2834069607087,Private room,True,2.0,True,10.0,99.0,1,2.8735527691905203,0.2950887926889998,7.095274865320955,3.525757711514287
464,169.22609447677817,Private room,True,2.0,False,10.0,97.0,1,2.1490893744887534,0.5720963682450383,7.551399353553359,3.9639982374101086
465,228.59547016338263,Entire home/apt,False,2.0,True,10.0,99.0,1,2.17603661760659,0.1758803749335425,6.9305108684385806,3.5570586736211927
466,185.58773344552745,Entire home/apt,False,4.0,False,6.0,80.0,1,3.029767425593356,0.267305873980509,6.8136181284067145,3.026898831403431
467,183.25035644999184,Entire home/apt,False,3.0,True,10.0,100.0,1,3.2112246453552094,0.2096968720249973,7.252572806631893,3.2880537052136583
468,139.30766893392237,Private room,True,2.0,False,8.0,91.0,1,1.832458010840824,0.3630926755584506,8.260330578890642,4.263353996422299
469,274.87553467498776,Entire home/apt,False,3.0,False,8.0,100.0,0,2.977567292853327,0.0198069377625692,5.653044219173924,2.950889762228414
470,278.3816001682912,Entire home/apt,False,2.0,False,10.0,92.0,1,2.323441562806379,0.2022446815275892,6.56527122779724,3.423335387988597
471,121.77734146740528,Entire home/apt,False,2.0,True,10.0,98.0,1,8.73113964864713,1.442739705370438,2.990885437414419,1.0721498196341943
472,419.7929083981956,Entire home/apt,False,2.0,False,10.0,98.0,1,0.375284894137623,0.3084555718096615,30.019961289547968,14.483507946650713
473,413.94946590935655,Entire home/apt,False,2.0,False,9.0,100.0,1,0.4115683187283873,0.3547158440784924,26.158288806460416,16.50657494405144
474,331.67379566650305,Entire home/apt,False,2.0,False,9.0,91.0,1,0.427660664357387,0.3496763302007444,25.64046418038516,13.221688887135937
475,126.21835775892296,Private room,True,4.0,True,10.0,96.0,2,4.060345361044909,0.1319854864094444,7.082539026508584,2.6485997733672457
476,174.13458616740294,Entire home/apt,False,3.0,True,10.0,98.0,1,3.135949417334183,0.6442753609148272,7.1228094299612605,3.263187035654308
477,254.0728794147208,Entire home/apt,False,2.0,True,10.0,95.0,1,1.5791612120380147,0.1404849256433617,12.29655423991812,6.346064699712536
478,177.4069139611528,Private room,True,2.0,True,10.0,100.0,1,2.2707131540250614,0.9232971653254016,9.995213760947468,3.7491779217633137
479,160.1103241941893,Entire home/apt,False,4.0,False,8.0,86.0,1,1.7500043756713308,0.4064581170020236,11.143357959399795,5.764478836388725
480,231.86779795713247,Entire home/apt,False,2.0,False,9.0,90.0,1,1.4068827364303942,0.6440713246070824,10.625756194435704,5.140080745260354
481,169.22609447677817,Entire home/apt,False,2.0,False,9.0,91.0,1,7.670587781480155,0.7098612803027502,2.7224425123219964,1.1528007833631728
482,90.4564897272281,Private room,True,2.0,False,9.0,96.0,1,6.49051883410222,1.5081088311932351,2.7057733470813687,1.316077070903681
483,110.09045648972725,Private room,True,4.0,False,9.0,84.0,1,1.863780227902068,0.3281771594783611,7.71620364678615,3.981233986053129
484,161.0452749924035,Entire home/apt,False,2.0,True,9.0,93.0,0,4.447680723751016,0.5424954285948546,6.134608325769107,2.236281479544039
485,175.30327466517076,Entire home/apt,False,5.0,False,10.0,88.0,2,3.297730315297541,0.7874354347046729,5.810788577498725,2.863462075608091
486,84.61304723838909,Private room,True,2.0,False,10.0,98.0,1,9.068144244655247,1.497164908548108,1.999683751548763,0.9251136561263632
487,177.4069139611528,Entire home/apt,False,2.0,False,10.0,93.0,0,1.267372369607299,0.3187461461110625,9.988237394552687,5.382597994876398
488,133.23048874552978,Private room,True,2.0,False,9.0,88.0,1,1.3386661896103622,0.298037460283474,10.017024661607532,5.130254087180732
489,183.25035644999184,Entire home/apt,False,2.0,True,9.0,99.0,1,2.316762144616423,0.3166804153644482,7.280515395292052,3.810928000827857
490,150.76081621204685,Private room,True,2.0,False,9.0,93.0,1,1.4031490814929897,0.283554216217414,9.818522441926948,4.992113857965023
491,109.155505691513,Private room,True,2.0,False,9.0,89.0,1,1.4711177225884176,0.3912552454482441,9.857598975637396,4.840888260079272
492,162.4477011897249,Private room,True,2.0,False,10.0,95.0,1,3.06982235494178,0.439390372248971,7.107876189355455,3.371436261539753
493,104.2470140008882,Private room,True,2.0,False,9.0,95.0,1,2.8730513629666325,0.3210462025144893,7.205678145084617,3.536366597293434
494,150.76081621204685,Private room,True,4.0,False,9.0,90.0,2,1.3381457151774996,0.2985735941282111,10.019065161522317,5.131430156903809
495,280.4852394642732,Entire home/apt,False,4.0,False,10.0,100.0,1,1.7703222597572117,0.2199055425546837,8.441391243430301,4.185302216085657
496,127.62078395624432,Private room,True,2.0,False,9.0,90.0,1,1.6162137919263466,0.2498074840071285,12.493272110267185,6.3579737086307775
497,240.9835682397214,Entire home/apt,False,2.0,True,9.0,93.0,1,5.539898633371598,1.0717509934998597,3.174957618973579,1.7317860118587924
498,196.1059299254377,Entire home/apt,False,4.0,True,10.0,99.0,2,2.9451724589793846,0.9087635423831952,7.254133651189538,3.3812415416586568
499,107.75307949419162,Private room,True,3.0,False,9.0,95.0,1,3.825203031234168,0.0083623195582685,5.355683075225084,2.3709517614311046
500,249.3981254236496,Entire home/apt,False,2.0,False,10.0,91.0,0,0.8835206274709617,0.0857527493744665,12.850398458795445,7.0357359596445805
501,180.9129794544562,Entire home/apt,False,2.0,False,10.0,95.0,2,2.455772973669373,0.2716052925155204,6.751431756675349,3.2357512809810696
502,191.43117593436645,Entire home/apt,False,2.0,False,10.0,60.0,1,2.4541094411626463,0.5280789840464325,6.166684726157817,3.185360251598104
503,285.1599934553444,Entire home/apt,False,4.0,False,9.0,93.0,1,0.1689709674852606,0.0867743818877673,42.8035252052317,16.0476775202107
504,174.13458616740294,Entire home/apt,False,3.0,False,10.0,93.0,1,3.1219282526897967,0.5720843341253454,6.6254857831084895,2.967476401384232
505,285.1599934553444,Entire home/apt,False,4.0,False,10.0,96.0,0,0.2604196785464245,0.2054889921984067,40.39875903930692,13.713609468226576
506,285.1599934553444,Entire home/apt,False,4.0,False,10.0,95.0,1,0.1051839038087637,0.1413939833097366,38.26518363508819,15.186543141378255
507,285.1599934553444,Entire home/apt,False,3.0,False,10.0,96.0,1,0.277209274653217,0.2556059398247562,30.516080202104828,13.286934672957676
508,250.5668139214174,Entire home/apt,False,2.0,False,10.0,94.0,0,0.252338760450884,0.3077254435256291,26.157342479170737,13.614562836492324
509,139.30766893392237,Entire home/apt,False,2.0,True,10.0,97.0,1,2.8931856535408302,0.2769134604643213,5.352949756763099,2.7148303528554405
510,139.0739312343688,Entire home/apt,False,2.0,False,10.0,95.0,1,4.5083153418484185,0.4257160712571518,6.194341316333581,2.221609497412365
511,256.17651871070285,Entire home/apt,False,4.0,True,10.0,94.0,1,2.3445064753812974,0.1025022596907356,6.903899964247011,3.342252897699986
512,227.1930439660613,Entire home/apt,False,4.0,False,9.0,90.0,0,1.7543867633035604,0.5374206194211839,12.499814791310168,6.907060725169427
513,462.8006451160508,Entire home/apt,False,2.0,False,9.0,100.0,1,1.3088807893965166,0.5648956030056607,12.413646821289246,6.932726544882489
514,198.2095692214197,Entire home/apt,False,2.0,True,10.0,100.0,1,4.93859042178744,0.4428457334895674,4.651727820364601,2.0695326009264865
515,213.4025196924012,Entire home/apt,False,4.0,False,10.0,100.0,1,1.777172793115784,0.2947050147435667,13.326184439673233,6.592849202889424
516,220.414650679008,Entire home/apt,False,4.0,True,10.0,97.0,1,1.1431942529853327,0.4629258737295331,13.854422058210991,6.871429335275746
517,163.6163896874927,Entire home/apt,False,3.0,False,9.0,93.0,0,4.115443260530711,0.3611068689462534,4.991175327305062,2.179449524174885
518,189.09379893883084,Entire home/apt,False,4.0,False,10.0,99.0,2,2.813475227036877,0.8951045586888113,7.486961438727949,3.5099027671155074
519,168.2911436785639,Entire home/apt,False,4.0,True,10.0,97.0,1,3.87674875442072,1.290259625567068,4.828873668326562,2.367165349005104
520,199.37825771918756,Entire home/apt,False,2.0,False,10.0,97.0,1,2.972075156050717,0.4079201564520817,5.712580259694375,2.7127784491090217
521,214.57120819016905,Private room,True,2.0,False,9.0,91.0,1,0.2749828482903194,0.330272720260323,25.225680829401963,13.426253081612142
522,206.3903887057944,Entire home/apt,False,3.0,False,10.0,99.0,1,2.32359282197984,0.2293964785979936,6.5532577279337785,3.376006860178714
523,380.5249748731973,Entire home/apt,False,5.0,False,10.0,100.0,2,2.878658868014338,0.9516447891673848,5.409584049243994,2.7052374085509414
524,187.92511044106303,Private room,True,2.0,False,10.0,96.0,0,0.9408907140214694,0.2608568858025306,11.457307173819272,7.011336525891805
525,209.89645419909775,Entire home/apt,False,4.0,False,9.0,91.0,1,2.2252697895052758,0.4011014658726385,8.142210097488563,3.632352339941444
526,334.0111726620387,Entire home/apt,False,5.0,False,10.0,98.0,2,3.2937034637359126,0.7733139363901492,6.014731278162048,2.9136890163332607
527,139.30766893392237,Private room,True,2.0,True,10.0,98.0,1,1.986774543939514,0.118975018532817,11.480921362856687,6.243018555696974
528,316.94832059462874,Entire home/apt,False,4.0,True,10.0,97.0,2,1.9817033594152011,0.7280515064413183,10.76433334761577,6.0432913255535965
529,161.0452749924035,Entire home/apt,False,4.0,False,10.0,100.0,1,3.624294636900657,1.0851728966573078,5.485156960354452,2.613433768674012
530,90.4564897272281,Private room,True,2.0,True,10.0,100.0,1,3.482882110552405,0.9328270374247984,5.259193998354667,2.659020050901748
531,220.414650679008,Entire home/apt,False,4.0,False,9.0,86.0,1,3.248282298044841,0.642769463479333,6.555694890334529,3.080262009624243
532,194.70350372811632,Entire home/apt,False,4.0,True,10.0,97.0,0,1.6178186427338357,0.2565269680205712,12.75035723562171,6.83405129602109
533,402.496318631232,Entire home/apt,False,6.0,False,10.0,91.0,3,1.1942970871510514,0.2326478000849917,10.099010053671856,6.2704416833371575
534,111.4928826870486,Entire home/apt,False,2.0,False,8.0,82.0,0,2.682978993511413,0.1049798169291265,7.469557682554623,3.762328285035611
535,115.93389897856626,Private room,True,2.0,False,8.0,80.0,1,4.827744916628179,0.346036529335559,3.6014524210666856,1.8175837671889743
536,211.29888039641915,Entire home/apt,False,4.0,True,10.0,100.0,1,3.9100209532630537,0.9934992637259435,6.098546973883119,2.509633892305987
537,115.93389897856626,Private room,True,3.0,False,8.0,84.0,1,2.5986823045423217,0.4031874593878624,6.302661741693266,3.348960320474608
538,149.59212771427903,Entire home/apt,False,4.0,True,10.0,95.0,1,2.581052538899689,0.1158983509179338,8.111366556331532,4.401525391364445
539,235.37386345043592,Entire home/apt,False,4.0,True,10.0,96.0,1,3.045616361443316,0.4387438040296673,6.911589963306931,3.3130348991497005
540,255.00783021293503,Entire home/apt,False,3.0,True,10.0,98.0,1,1.6742487393732717,0.4188541039525914,12.531360666536278,6.532758704275136
541,182.081667952224,Entire home/apt,False,5.0,False,9.0,85.0,2,2.1742977715413137,0.4539573419938055,10.688526589055344,3.9481554183430503
542,241.21730593927492,Entire home/apt,False,4.0,True,10.0,98.0,1,1.335478564726372,0.279503214659776,16.980713434564375,7.854232814219547
543,185.58773344552745,Entire home/apt,False,4.0,False,10.0,95.0,1,3.181412932983862,0.5557999077575583,6.706777113158307,3.166265086093005
544,83.44435874062128,Private room,True,2.0,False,8.0,84.0,1,7.379001440149821,0.3039786641221766,2.410488278623,1.132231171125113
545,115.93389897856626,Entire home/apt,False,2.0,False,8.0,80.0,1,4.540297302643777,1.943765058582195,4.359025853115801,2.04055759646888
546,232.10153565668608,Entire home/apt,False,4.0,False,8.0,80.0,1,3.277969327040012,0.7004482403376119,6.461224570116732,3.036108125215172
547,151.9295047098147,Entire home/apt,False,2.0,True,9.0,91.0,1,1.397727852387553,0.1839151376660618,13.610590936183325,7.240333451120056
548,208.49402800177643,Entire home/apt,False,2.0,True,10.0,100.0,1,4.196069850478061,0.6404516438329788,5.187285690861788,2.3287647998088823
549,270.20078068391655,Entire home/apt,False,4.0,False,10.0,100.0,0,1.4597497510538182,0.1804028051962657,8.82545027664631,4.768212590806114
550,341.95825444685977,Entire home/apt,False,4.0,True,10.0,96.0,0,0.5213710858364604,0.1359082089692757,28.005565903795542,12.415106243217238
551,203.1180609120445,Entire home/apt,False,3.0,True,10.0,97.0,0,2.0572282226707275,0.7365466489399575,7.077859744741108,3.580085318713776
552,231.86779795713247,Entire home/apt,False,4.0,False,10.0,83.0,0,2.023071863084481,0.5007489785637673,7.184154603275286,3.698849225715416
553,200.7806839165089,Entire home/apt,False,4.0,True,10.0,97.0,0,2.6616521774213275,0.059427445228582,6.26001485782806,3.010657498703728
554,104.2470140008882,Private room,True,2.0,False,8.0,80.0,1,3.5812084899393537,0.634709619778401,6.62521569651944,2.8245112023198
555,338.45218895355634,Entire home/apt,False,6.0,True,10.0,93.0,2,3.4633390454232265,0.3212406995811986,5.877122753705138,2.595165546659029
556,242.1522567374892,Entire home/apt,False,3.0,False,9.0,88.0,1,2.8125015539072384,0.2492573472455305,7.636222084431537,3.7777592684071495
557,242.1522567374892,Entire home/apt,False,4.0,False,10.0,91.0,2,2.8124927499070167,0.2492433336588695,7.636231798819668,3.777768080384944
558,115.93389897856626,Private room,True,2.0,True,9.0,97.0,1,2.6059730891713504,0.2317951843070537,8.142652023999467,4.168538418214602
559,236.5425519482037,Entire home/apt,False,4.0,False,10.0,95.0,1,2.325071739402399,0.2009040302651068,6.5624757140566965,3.4330688818745165
560,163.6163896874927,Entire home/apt,False,2.0,True,10.0,98.0,1,3.0256924016955846,0.4447954923073134,6.913382413703001,3.328285318406802
561,201.71563471472317,Entire home/apt,False,4.0,True,10.0,100.0,2,6.854368328072455,0.194548142577481,2.570291182887673,1.2596389043621556
562,114.76521048079846,Entire home/apt,False,4.0,False,5.0,60.0,2,4.209785551762016,1.2010133370559497,4.90515578152394,2.293762338639199
563,390.5756959540004,Entire home/apt,False,6.0,False,8.0,65.0,1,1.279418452477504,0.3136472353644871,10.210990105806058,5.358264752519449
564,111.4928826870486,Private room,True,2.0,True,10.0,98.0,1,6.294616716578511,0.2754087942079448,7.59782758400396,1.7624992479946606
565,104.2470140008882,Private room,True,2.0,False,9.0,96.0,1,6.017206064059095,0.5550100021019331,3.1735499966427487,1.407439825380182
566,270.20078068391655,Entire home/apt,False,4.0,True,9.0,99.0,1,1.4013442670466072,0.1890560171100158,13.3988720456104,6.337574319378052
567,165.72002898347475,Entire home/apt,False,4.0,False,9.0,93.0,1,2.80379192169627,0.6122958151279693,7.715648055006545,3.7999733039362953
568,359.48858191337683,Entire home/apt,False,5.0,False,10.0,98.0,2,2.1769831721750643,0.8938091196178523,6.73852953499733,3.39965795668382
569,141.64504592945798,Private room,True,2.0,True,10.0,97.0,1,2.251775255507991,0.4564230541222708,8.558593430021673,3.69926466095781
570,151.9295047098147,Entire home/apt,False,4.0,True,10.0,98.0,1,4.303022639265589,1.3674810533400004,4.752811740193351,2.2048486242373397
571,243.55468293481056,Entire home/apt,False,4.0,False,10.0,98.0,1,3.227632984750224,0.6377851926636221,5.8143339748700456,2.885139898818945
572,156.60425870088588,Entire home/apt,False,4.0,False,10.0,100.0,1,4.331082838315398,1.2848232497164072,4.754736325967668,2.200901724556781
573,115.93389897856626,Private room,True,4.0,False,9.0,93.0,1,3.3171814237744304,0.4624773789325249,6.230003264483161,2.771368214534281
574,185.58773344552745,Entire home/apt,False,4.0,True,10.0,98.0,0,1.896959165170264,0.1984752860361557,13.278804902068428,6.101284269740838
575,168.2911436785639,Entire home/apt,False,2.0,False,10.0,93.0,1,2.466438103778149,0.4028049324809874,8.629578295319387,4.569958905613631
576,278.1478624687376,Entire home/apt,False,6.0,False,9.0,91.0,3,2.2655698677361755,0.7964928357404127,6.491571638717271,3.341447437984061
577,160.1103241941893,Private room,True,2.0,False,10.0,100.0,1,2.300958063825148,0.1292066732931573,10.069179177421365,5.393600497042868
578,390.5756959540004,Entire home/apt,False,6.0,False,9.0,83.0,1,3.1567842596719067,0.6335056077947295,6.21831767429232,3.05931025666018
579,168.2911436785639,Entire home/apt,False,2.0,False,9.0,89.0,1,1.6298030995108936,0.3727989069074099,8.251521180296503,4.3285147908946575
580,197.04088072365192,Private room,True,2.0,False,10.0,100.0,1,1.9156777276709336,0.6465192246724629,7.312258841798721,3.809551116526915
581,100.7409485075848,Private room,True,2.0,True,10.0,100.0,1,3.757648668923869,0.2631831836078246,7.209898850360815,2.865135787551925
582,204.28674940981236,Entire home/apt,False,3.0,False,9.0,87.0,1,2.213478090532634,0.819442453346854,6.70975259499222,3.359177912011005
583,185.58773344552745,Entire home/apt,False,3.0,True,10.0,98.0,1,2.4570463785182963,0.6018222410242192,7.135679747276763,3.2890565366915
584,298.24930463034383,Entire home/apt,False,3.0,False,8.0,90.0,1,5.211730778889336,2.605631439013949,3.7791953601134938,1.7617446259682843
585,208.49402800177643,Entire home/apt,False,5.0,True,10.0,97.0,2,4.361599112319485,1.1845458320690612,4.761611153649462,2.193034149830027
586,456.95720262721176,Entire home/apt,False,6.0,False,10.0,87.0,2,3.558560123334365,1.0219373412961783,5.515698093413146,2.644504657285269
587,240.9835682397214,Entire home/apt,False,4.0,True,9.0,96.0,1,2.701887086465218,0.599066817149145,7.623098354109094,3.493588181040047
588,179.74429095668842,Private room,True,2.0,True,10.0,99.0,1,1.097635568525556,0.2507562689874434,10.479758873852244,5.997129660191657
589,170.62852067409955,Private room,True,2.0,True,10.0,100.0,1,0.9500698385253872,0.2470476063330515,11.388970840097274,7.117417463153582
590,139.30766893392237,Private room,True,2.0,False,10.0,100.0,1,2.430534957200285,0.3319606881623189,9.258243235993682,4.947435306607308
591,128.55573475445854,Private room,True,3.0,False,9.0,77.0,1,2.9264851836491976,0.3369834012834795,7.589422788177084,3.733919732464817
592,151.9295047098147,Entire home/apt,False,4.0,False,10.0,100.0,1,4.239112667372236,1.3885305062578253,4.807378323565204,2.237778606580501
593,233.50396185400743,Entire home/apt,False,4.0,True,10.0,96.0,1,1.2460941760769926,0.3117986724362457,12.15176946934612,6.132391453209014
594,211.29888039641915,Entire home/apt,False,4.0,True,10.0,99.0,1,3.879299778380766,0.8182992763318552,6.251537593086503,2.559543928295042
595,131.12684944954773,Entire home/apt,False,2.0,True,10.0,100.0,1,3.831641463925634,0.2839570716051947,5.362176666464124,2.362599313847654
596,113.8302596825842,Private room,True,2.0,False,10.0,94.0,1,2.076058045488176,0.6403207529023568,9.87817813734249,4.942124070169818
597,136.73655423883318,Entire home/apt,False,4.0,False,10.0,98.0,2,9.149046832205812,3.952226478262536,1.9969916608829128,0.9489056737119954
598,119.43996447186969,Private room,True,2.0,True,10.0,93.0,0,3.173381202468157,0.388095630222069,7.394030361564173,3.4474889249334533
599,336.34854965757427,Entire home/apt,False,2.0,True,9.0,97.0,1,0.5229262783731095,0.3396522146475546,16.9005565648942,9.980448423226632
600,461.3982189187294,Entire home/apt,False,6.0,False,10.0,60.0,2,2.368369589126308,0.8440382051429927,9.53111416069565,3.680187798560681
601,127.62078395624432,Private room,True,2.0,False,10.0,96.0,0,2.6722318826690765,0.4858124671026182,8.470526785702415,4.513194661649368
602,110.3241941892808,Private room,True,2.0,False,10.0,100.0,1,5.163565155664246,0.7038542067177385,8.609343260483552,2.0161760354178564
603,171.56347147231378,Entire home/apt,False,2.0,False,10.0,99.0,1,3.295736341829981,0.391513122575056,7.557463750039728,4.115969843007885
604,185.58773344552745,Entire home/apt,False,4.0,False,10.0,100.0,1,4.946741948408434,0.2615183427196183,3.796222782103535,1.7218015357411676
605,347.8016969356988,Entire home/apt,False,4.0,False,10.0,98.0,1,3.107926023398188,0.5164800259281028,6.610618531591153,2.869697321637096
606,182.081667952224,Entire home/apt,False,4.0,False,10.0,98.0,1,3.105634346036215,0.6029753888525637,6.445691832502351,3.1465428096385204
607,397.8215646401608,Entire home/apt,False,3.0,False,10.0,97.0,2,0.1004423453252173,0.2299411942446619,40.70818992997185,15.664000147656015
608,204.28674940981236,Entire home/apt,False,4.0,False,10.0,96.0,1,3.756847113827303,0.5823683464183087,4.820280643807512,2.177734279085457
609,220.414650679008,Entire home/apt,False,4.0,False,10.0,100.0,1,3.351389991928024,0.096828453500541,7.433952578790455,3.3424927179102246
610,142.5799967276722,Private room,True,2.0,False,8.0,88.0,1,0.5956658061532852,0.3736481854162294,16.25672051674005,9.077244188553385
611,127.62078395624432,Private room,True,2.0,False,10.0,100.0,1,2.830896710669008,0.3035558778950281,7.272979680821318,3.59481765248263
612,312.9747797022182,Entire home/apt,False,6.0,False,10.0,100.0,2,2.294932241819072,0.9823026049523536,6.47087420667664,3.254008396450942
613,237.71124044597155,Entire home/apt,False,2.0,False,10.0,100.0,1,1.1541340056207383,0.1514870418866923,10.458277103283436,5.762442224386717
614,341.95825444685977,Entire home/apt,False,2.0,True,10.0,100.0,1,1.2935202504115224,0.3777047877675307,10.556333493180794,5.398317795712415
615,319.0519598906108,Entire home/apt,False,2.0,True,10.0,100.0,1,1.3292950765531353,0.3513580628168778,10.430179282205213,5.276311347948577
616,266.6947151906131,Entire home/apt,False,2.0,False,10.0,100.0,1,2.4651527721768645,0.0918730649770271,7.590398396543926,3.970720210503067
617,111.25914498749503,Private room,True,2.0,False,7.0,83.0,1,4.21836009677326,1.6095541082008165,4.559158997078491,2.200351434440859
618,85.78173573615689,Private room,True,2.0,False,7.0,77.0,0,2.7062308507837054,0.3731084706539905,5.785246657856413,2.931010368568548
619,185.58773344552745,Private room,True,2.0,False,10.0,92.0,1,0.8272840892777066,0.142926948717723,13.34254973809888,7.385372355314009
620,162.4477011897249,Entire home/apt,False,4.0,True,10.0,100.0,1,2.7195756082418625,0.1370463233237844,6.718250126584108,3.488676523356525
621,174.13458616740294,Entire home/apt,False,2.0,False,10.0,100.0,1,1.3613068892146207,0.3577699472901768,9.268818729440657,5.336318130453373
622,255.00783021293503,Entire home/apt,False,4.0,False,10.0,100.0,2,1.6822191421557895,0.1543616037891158,8.655968864039245,4.514612912730576
623,191.1974382348129,Private room,True,2.0,False,10.0,98.0,1,0.3401509572081276,0.2746040216180579,20.02181064991493,13.422899474560548
624,110.3241941892808,Private room,True,2.0,True,10.0,98.0,1,1.3367139547385871,0.5261259203512655,10.76809268985645,5.202743270894088
625,205.22170020802656,Entire home/apt,False,4.0,False,10.0,100.0,1,2.5481309973178883,0.4556270722719996,6.044725046719872,3.080888077213521
626,219.01222448168667,Entire home/apt,False,4.0,True,10.0,100.0,2,2.3463519265452364,0.4245768155320252,7.775275061650011,3.4655131648313624
627,220.414650679008,Entire home/apt,False,2.0,False,10.0,93.0,0,0.3608095453132099,0.3113223235747363,20.8033349530234,12.78774899445086
628,220.1809129794545,Entire home/apt,False,3.0,False,9.0,100.0,1,2.027655563587613,0.4002500291138359,7.914927538738099,3.971858826113312
629,144.91737372320782,Entire home/apt,False,2.0,False,8.0,100.0,1,4.297497827811281,1.4941809554453924,4.716089232648885,2.191974349481192
630,185.58773344552745,Entire home/apt,False,2.0,False,9.0,96.0,0,3.000456381277452,0.0999447064432253,5.604133163095476,2.6675971984929525
631,182.081667952224,Entire home/apt,False,2.0,False,8.0,69.0,1,1.93451393538796,0.6352700009048945,8.50833146688254,4.086824383249592
632,105.41570249865602,Private room,True,2.0,False,10.0,100.0,1,2.2610437101021126,0.2790437698000256,8.256198228905335,4.1849422501554585
633,289.83474744641563,Entire home/apt,False,6.0,False,10.0,96.0,1,1.904042178140702,0.6301545529016116,7.409295887211957,3.8073421211870975
634,281.8876656615945,Entire home/apt,False,3.0,False,10.0,98.0,1,3.348744646503332,0.8328399335794392,5.946059261003944,2.863491404873235
635,128.55573475445854,Private room,True,2.0,False,10.0,95.0,1,2.779410138242366,0.4974280695860282,7.983528520031847,3.986562007500384
636,154.26688170535027,Entire home/apt,False,5.0,False,10.0,96.0,1,5.640106153218068,1.3832356203122296,3.941064079778807,1.6919275518356751
637,250.33307622186385,Entire home/apt,False,3.0,False,9.0,80.0,1,0.0900404839558404,0.2424359776694437,36.0931080345129,16.978042167589408
638,238.87992894373932,Entire home/apt,False,3.0,False,9.0,100.0,1,4.104903045123751,0.2588125454946802,4.158592499167164,2.033514406692734
639,83.67809644017484,Private room,True,2.0,False,10.0,98.0,1,8.103450670152096,2.2823796136100314,3.818986623321393,1.1984662903257377
640,93.72881752097796,Private room,True,2.0,True,10.0,96.0,1,5.220590722188439,0.5409291316942832,3.6505984258271993,1.632834352068718
641,157.5392094991001,Entire home/apt,False,2.0,False,10.0,97.0,1,3.858445209209828,0.6932666420719671,7.562444052746643,2.799742391271123
642,135.5678657410654,Private room,True,2.0,False,9.0,89.0,1,0.7339965015756303,0.2362745996399414,14.327266333498557,8.131171801649717
643,146.08606222097563,Private room,True,2.0,False,9.0,94.0,1,0.6097522327931694,0.3602590512015297,15.970545652899832,8.929431394799723
644,324.66166467989626,Entire home/apt,False,6.0,False,10.0,97.0,2,3.0001703073356745,0.6576074865812234,5.210908330138596,2.6344782137140625
645,154.03314400579671,Private room,True,2.0,False,10.0,100.0,1,0.712725366480414,0.329370245970051,15.753275939363029,8.381104228376934
646,208.72776570133,Entire home/apt,False,3.0,False,10.0,96.0,1,6.452466209500372,0.5804962513739347,2.726035170525784,1.328521295565689
647,128.55573475445854,Entire home/apt,False,3.0,True,8.0,80.0,0,2.608556156050485,0.1392684193154699,8.067846422497183,4.186013830006974
648,290.0684851459692,Entire home/apt,False,4.0,False,10.0,97.0,2,2.066382107923834,0.3896441574736697,7.118011987219436,3.6583980329907417
